fips,county,state,location,population
48387,Red River,Texas,Texas-Red River,12860
48389,Reeves,Texas,Texas-Reeves,13783
48391,Refugio,Texas,Texas-Refugio,7383
48393,Roberts,Texas,Texas-Roberts,929
48395,Robertson,Texas,Texas-Robertson,16622
48397,Rockwall,Texas,Texas-Rockwall,78337
48399,Runnels,Texas,Texas-Runnels,10501
48401,Rusk,Texas,Texas-Rusk,53330
48403,Sabine,Texas,Texas-Sabine,10834
48405,San Augustine,Texas,Texas-San Augustine,8865
48407,San Jacinto,Texas,Texas-San Jacinto,26384
48409,San Patricio,Texas,Texas-San Patricio,64804
48411,San Saba,Texas,Texas-San Saba,6131
48413,Schleicher,Texas,Texas-Schleicher,3461
48415,Scurry,Texas,Texas-Scurry,16921
48417,Shackelford,Texas,Texas-Shackelford,3378
48419,Shelby,Texas,Texas-Shelby,25448
48421,Sherman,Texas,Texas-Sherman,3034
48423,Smith,Texas,Texas-Smith,209714
48425,Somervell,Texas,Texas-Somervell,8490
48427,Starr,Texas,Texas-Starr,60968
48429,Stephens,Texas,Texas-Stephens,9630
48431,Sterling,Texas,Texas-Sterling,1143
48433,Stonewall,Texas,Texas-Stonewall,1490
48435,Sutton,Texas,Texas-Sutton,4128
48437,Swisher,Texas,Texas-Swisher,7854
48439,Tarrant,Texas,Texas-Tarrant,1809034
48441,Taylor,Texas,Texas-Taylor,131506
48443,Terrell,Texas,Texas-Terrell,984
48445,Terry,Texas,Texas-Terry,12651
48447,Throckmorton,Texas,Texas-Throckmorton,1641
48449,Titus,Texas,Texas-Titus,32334
48451,Tom Green,Texas,Texas-Tom Green,110224
48453,Travis,Texas,Texas-Travis,1024266
48455,Trinity,Texas,Texas-Trinity,14585
48457,Tyler,Texas,Texas-Tyler,21766
48459,Upshur,Texas,Texas-Upshur,39309
48461,Upton,Texas,Texas-Upton,3355
48463,Uvalde,Texas,Texas-Uvalde,26405
48465,Val Verde,Texas,Texas-Val Verde,48879
48467,Van Zandt,Texas,Texas-Van Zandt,52579
48469,Victoria,Texas,Texas-Victoria,86793
48471,Walker,Texas,Texas-Walker,67861
48473,Waller,Texas,Texas-Waller,43205
48475,Ward,Texas,Texas-Ward,10658
48477,Washington,Texas,Texas-Washington,33718
48479,Webb,Texas,Texas-Webb,250304
48481,Wharton,Texas,Texas-Wharton,41280
48483,Wheeler,Texas,Texas-Wheeler,5410
48485,Wichita,Texas,Texas-Wichita,131500
48487,Wilbarger,Texas,Texas-Wilbarger,13535
48489,Willacy,Texas,Texas-Willacy,22134
48491,Williamson,Texas,Texas-Williamson,422679
48493,Wilson,Texas,Texas-Wilson,42918
48495,Winkler,Texas,Texas-Winkler,7110
48497,Wise,Texas,Texas-Wise,59127
48499,Wood,Texas,Texas-Wood,41964
48501,Yoakum,Texas,Texas-Yoakum,7879
48503,Young,Texas,Texas-Young,18550
48505,Zapata,Texas,Texas-Zapata,14018
48507,Zavala,Texas,Texas-Zavala,11677
49001,Beaver,Utah,Utah-Beaver,6629
49003,Box Elder,Utah,Utah-Box Elder,49975
49005,Cache,Utah,Utah-Cache,112656
49007,Carbon,Utah,Utah-Carbon,21403
49009,Daggett,Utah,Utah-Daggett,1059
49011,Davis,Utah,Utah-Davis,306479
49013,Duchesne,Utah,Utah-Duchesne,18607
49015,Emery,Utah,Utah-Emery,10976
49017,Garfield,Utah,Utah-Garfield,5172
49019,Grand,Utah,Utah-Grand,9225
49021,Iron,Utah,Utah-Iron,46163
49023,Juab,Utah,Utah-Juab,10246
49025,Kane,Utah,Utah-Kane,7125
49027,Millard,Utah,Utah-Millard,12503
49029,Morgan,Utah,Utah-Morgan,9469
49031,Piute,Utah,Utah-Piute,1556
49033,Rich,Utah,Utah-Rich,2264
49035,Salt Lake,Utah,Utah-Salt Lake,1029655
49037,San Juan,Utah,Utah-San Juan,14746
49039,Sanpete,Utah,Utah-Sanpete,27822
49041,Sevier,Utah,Utah-Sevier,20802
49043,Summit,Utah,Utah-Summit,36324
49045,Tooele,Utah,Utah-Tooele,58218
49047,Uintah,Utah,Utah-Uintah,32588
49049,Utah,Utah,Utah-Utah,516564
49051,Wasatch,Utah,Utah-Wasatch,23530
49053,Washington,Utah,Utah-Washington,138115
49055,Wayne,Utah,Utah-Wayne,2778
49057,Weber,Utah,Utah-Weber,231236
50001,Addison,Vermont,Vermont-Addison,36821
50003,Bennington,Vermont,Vermont-Bennington,37125
50005,Caledonia,Vermont,Vermont-Caledonia,31227
50007,Chittenden,Vermont,Vermont-Chittenden,156545
50009,Essex,Vermont,Vermont-Essex,6306
50011,Franklin,Vermont,Vermont-Franklin,47746
50013,Grand Isle,Vermont,Vermont-Grand Isle,6970
50015,Lamoille,Vermont,Vermont-Lamoille,24475
50017,Orange,Vermont,Vermont-Orange,28936
50019,Orleans,Vermont,Vermont-Orleans,27231
50021,Rutland,Vermont,Vermont-Rutland,61642
50023,Washington,Vermont,Vermont-Washington,59534
50025,Windham,Vermont,Vermont-Windham,44513
50027,Windsor,Vermont,Vermont-Windsor,56670
51001,Accomack,Virginia,Virginia-Accomack,33164
51003,Albemarle,Virginia,Virginia-Albemarle,98970
51005,Alleghany,Virginia,Virginia-Alleghany,16250
51007,Amelia,Virginia,Virginia-Amelia,12690
51009,Amherst,Virginia,Virginia-Amherst,32353
51011,Appomattox,Virginia,Virginia-Appomattox,14973
51013,Arlington,Virginia,Virginia-Arlington,207627
51015,Augusta,Virginia,Virginia-Augusta,73750
51017,Bath,Virginia,Virginia-Bath,4731
51019,Bedford/Bedford City,Virginia,Virginia-Bedford,68676
51021,Bland,Virginia,Virginia-Bland,6824
51023,Botetourt,Virginia,Virginia-Botetourt,33148
51025,Brunswick,Virginia,Virginia-Brunswick,17434
51027,Buchanan,Virginia,Virginia-Buchanan,24098
51029,Buckingham,Virginia,Virginia-Buckingham,17146
51031,Campbell,Virginia,Virginia-Campbell,54842
51033,Caroline,Virginia,Virginia-Caroline,28545
51035,Carroll,Virginia,Virginia-Carroll,30042
51036,Charles City,Virginia,Virginia-Charles City,7256
51037,Charlotte,Virginia,Virginia-Charlotte,12586
51041,Chesterfield,Virginia,Virginia-Chesterfield,316236
51043,Clarke,Virginia,Virginia-Clarke,14034
51045,Craig,Virginia,Virginia-Craig,5190
51047,Culpeper,Virginia,Virginia-Culpeper,46689
51049,Cumberland,Virginia,Virginia-Cumberland,10052
51051,Dickenson,Virginia,Virginia-Dickenson,15903
51053,Dinwiddie,Virginia,Virginia-Dinwiddie,28001
51057,Essex,Virginia,Virginia-Essex,11151
51059,Fairfax,Virginia,Virginia-Fairfax,1081726
51061,Fauquier,Virginia,Virginia-Fauquier,65203
51063,Floyd,Virginia,Virginia-Floyd,15279
51065,Fluvanna,Virginia,Virginia-Fluvanna,25691
51067,Franklin,Virginia,Virginia-Franklin,56159
51069,Frederick,Virginia,Virginia-Frederick,78305
51071,Giles,Virginia,Virginia-Giles,17286
51073,Gloucester,Virginia,Virginia-Gloucester,36858
51075,Goochland,Virginia,Virginia-Goochland,21717
51077,Grayson,Virginia,Virginia-Grayson,15533
51079,Greene,Virginia,Virginia-Greene,18403
51081,Greensville,Virginia,Virginia-Greensville,12243
51083,Halifax,Virginia,Virginia-Halifax,36241
51085,Hanover,Virginia,Virginia-Hanover,99863
51087,Henrico,Virginia,Virginia-Henrico,306935
51089,Henry,Virginia,Virginia-Henry,54151
51091,Highland,Virginia,Virginia-Highland,2321
51093,Isle of Wight,Virginia,Virginia-Isle of Wight,35270
51095,James City,Virginia,Virginia-James City,67009
51097,King and Queen,Virginia,Virginia-King and Queen,6945
51099,King George,Virginia,Virginia-King George,23584
51101,King William,Virginia,Virginia-King William,15935
51103,Lancaster,Virginia,Virginia-Lancaster,11391
51105,Lee,Virginia,Virginia-Lee,25587
51107,Loudoun,Virginia,Virginia-Loudoun,312311
51109,Louisa,Virginia,Virginia-Louisa,33153
51111,Lunenburg,Virginia,Virginia-Lunenburg,12914
51113,Madison,Virginia,Virginia-Madison,13308
51115,Mathews,Virginia,Virginia-Mathews,8978
51117,Mecklenburg,Virginia,Virginia-Mecklenburg,32727
51119,Middlesex,Virginia,Virginia-Middlesex,10959
51121,Montgomery,Virginia,Virginia-Montgomery,94392
51125,Nelson,Virginia,Virginia-Nelson,15020
51127,New Kent,Virginia,Virginia-New Kent,18429
51131,Northampton,Virginia,Virginia-Northampton,12389
51133,Northumberland,Virginia,Virginia-Northumberland,12330
51135,Nottoway,Virginia,Virginia-Nottoway,15853
51137,Orange,Virginia,Virginia-Orange,33481
51139,Page,Virginia,Virginia-Page,24042
51141,Patrick,Virginia,Virginia-Patrick,18490
51143,Pittsylvania,Virginia,Virginia-Pittsylvania,63506
51145,Powhatan,Virginia,Virginia-Powhatan,28046
51147,Prince Edward,Virginia,Virginia-Prince Edward,23368
51149,Prince George,Virginia,Virginia-Prince George,35725
51153,Prince William,Virginia,Virginia-Prince William,402002
51155,Pulaski,Virginia,Virginia-Pulaski,34872
51157,Rappahannock,Virginia,Virginia-Rappahannock,7373
51159,Richmond,Virginia,Virginia-Richmond,9254
51161,Roanoke,Virginia,Virginia-Roanoke,92376
51163,Rockbridge,Virginia,Virginia-Rockbridge,22307
51165,Rockingham,Virginia,Virginia-Rockingham,76314
51167,Russell,Virginia,Virginia-Russell,28897
51169,Scott,Virginia,Virginia-Scott,23177
51171,Shenandoah,Virginia,Virginia-Shenandoah,41993
51173,Smyth,Virginia,Virginia-Smyth,32208
51175,Southampton,Virginia,Virginia-Southampton,18570
51177,Spotsylvania,Virginia,Virginia-Spotsylvania,122397
51179,Stafford,Virginia,Virginia-Stafford,128961
51181,Surry,Virginia,Virginia-Surry,7058
51183,Sussex,Virginia,Virginia-Sussex,12087
51185,Tazewell,Virginia,Virginia-Tazewell,45078
51187,Warren,Virginia,Virginia-Warren,37575
51191,Washington,Virginia,Virginia-Washington,54876
51193,Westmoreland,Virginia,Virginia-Westmoreland,17454
51195,Wise,Virginia,Virginia-Wise,41452
51197,Wythe,Virginia,Virginia-Wythe,29235
51199,York,Virginia,Virginia-York,65464
51510,Alexandria City,Virginia,Virginia-Alexandria City,139966
51520,Bristol City,Virginia,Virginia-Bristol City,17835
51530,Buena Vista City,Virginia,Virginia-Buena Vista City,6650
51540,Charlottesville City,Virginia,Virginia-Charlottesville City,43475
51550,Chesapeake City,Virginia,Virginia-Chesapeake City,222209
51570,Colonial Heights City,Virginia,Virginia-Colonial Heights City,17411
51580,Covington City,Virginia,Virginia-Covington City,5961
51590,Danville City,Virginia,Virginia-Danville City,43055
51595,Emporia City,Virginia,Virginia-Emporia City,5927
51600,Fairfax City,Virginia,Virginia-Fairfax City,22565
51610,Falls Church City,Virginia,Virginia-Falls Church City,12332
51620,Franklin City,Virginia,Virginia-Franklin City,8582
51630,Fredericksburg City,Virginia,Virginia-Fredericksburg City,24286
51640,Galax City,Virginia,Virginia-Galax City,7042
51650,Hampton City,Virginia,Virginia-Hampton City,137436
51660,Harrisonburg City,Virginia,Virginia-Harrisonburg City,48914
51670,Hopewell City,Virginia,Virginia-Hopewell City,22591
51678,Lexington City,Virginia,Virginia-Lexington City,7042
51680,Lynchburg City,Virginia,Virginia-Lynchburg City,75568
51683,Manassas City,Virginia,Virginia-Manassas City,37821
51685,Manassas Park City,Virginia,Virginia-Manassas Park City,14273
51690,Martinsville City,Virginia,Virginia-Martinsville City,13821
51700,Newport News City,Virginia,Virginia-Newport News City,180719
51710,Norfolk City,Virginia,Virginia-Norfolk City,242803
51720,Norton City,Virginia,Virginia-Norton City,3958
51730,Petersburg City,Virginia,Virginia-Petersburg City,32420
51735,Poquoson City,Virginia,Virginia-Poquoson City,12150
51740,Portsmouth City,Virginia,Virginia-Portsmouth City,95535
51750,Radford City,Virginia,Virginia-Radford City,16408
51760,Richmond City,Virginia,Virginia-Richmond City,204214
51770,Roanoke City,Virginia,Virginia-Roanoke City,97032
51775,Salem City,Virginia,Virginia-Salem City,24802
51790,Staunton City,Virginia,Virginia-Staunton City,23746
51800,Suffolk City,Virginia,Virginia-Suffolk City,84585
51810,Virginia Beach City,Virginia,Virginia-Virginia Beach City,437994
51820,Waynesboro City,Virginia,Virginia-Waynesboro City,21006
51830,Williamsburg City,Virginia,Virginia-Williamsburg City,14068
51840,Winchester City,Virginia,Virginia-Winchester City,26203
53001,Adams,Washington,Washington-Adams,18728
53003,Asotin,Washington,Washington-Asotin,21623
53005,Benton,Washington,Washington-Benton,175177
53007,Chelan,Washington,Washington-Chelan,72453
53009,Clallam,Washington,Washington-Clallam,71404
53011,Clark,Washington,Washington-Clark,425363
53013,Columbia,Washington,Washington-Columbia,4078
53015,Cowlitz,Washington,Washington-Cowlitz,102410
53017,Douglas,Washington,Washington-Douglas,38431
53019,Ferry,Washington,Washington-Ferry,7551
53021,Franklin,Washington,Washington-Franklin,78163
53023,Garfield,Washington,Washington-Garfield,2266
53025,Grant,Washington,Washington-Grant,89120
53027,Grays Harbor,Washington,Washington-Grays Harbor,72797
53029,Island,Washington,Washington-Island,78506
53031,Jefferson,Washington,Washington-Jefferson,29872
53033,King,Washington,Washington-King,1931249
53035,Kitsap,Washington,Washington-Kitsap,251133
53037,Kittitas,Washington,Washington-Kittitas,40915
53039,Klickitat,Washington,Washington-Klickitat,20318
53041,Lewis,Washington,Washington-Lewis,75455
53043,Lincoln,Washington,Washington-Lincoln,10570
53045,Mason,Washington,Washington-Mason,60699
53047,Okanogan,Washington,Washington-Okanogan,41120
53049,Pacific,Washington,Washington-Pacific,20920
53051,Pend Oreille,Washington,Washington-Pend Oreille,13001
53053,Pierce,Washington,Washington-Pierce,795225
53055,San Juan,Washington,Washington-San Juan,15769
53057,Skagit,Washington,Washington-Skagit,116901
53059,Skamania,Washington,Washington-Skamania,11066
53061,Snohomish,Washington,Washington-Snohomish,713335
53063,Spokane,Washington,Washington-Spokane,471221
53065,Stevens,Washington,Washington-Stevens,43531
53067,Thurston,Washington,Washington-Thurston,252264
53069,Wahkiakum,Washington,Washington-Wahkiakum,3978
53071,Walla Walla,Washington,Washington-Walla Walla,58781
53073,Whatcom,Washington,Washington-Whatcom,201140
53075,Whitman,Washington,Washington-Whitman,44776
53077,Yakima,Washington,Washington-Yakima,243231
54001,Barbour,West Virginia,West Virginia-Barbour,16589
54003,Berkeley,West Virginia,West Virginia-Berkeley,104169
54005,Boone,West Virginia,West Virginia-Boone,24629
54007,Braxton,West Virginia,West Virginia-Braxton,14523
54009,Brooke,West Virginia,West Virginia-Brooke,24069
54011,Cabell,West Virginia,West Virginia-Cabell,96319
54013,Calhoun,West Virginia,West Virginia-Calhoun,7627
54015,Clay,West Virginia,West Virginia-Clay,9386
54017,Doddridge,West Virginia,West Virginia-Doddridge,8202
54019,Fayette,West Virginia,West Virginia-Fayette,46039
54021,Gilmer,West Virginia,West Virginia-Gilmer,8693
54023,Grant,West Virginia,West Virginia-Grant,11937
54025,Greenbrier,West Virginia,West Virginia-Greenbrier,35480
54027,Hampshire,West Virginia,West Virginia-Hampshire,23964
54029,Hancock,West Virginia,West Virginia-Hancock,30676
54031,Hardy,West Virginia,West Virginia-Hardy,14025
54033,Harrison,West Virginia,West Virginia-Harrison,69099
54035,Jackson,West Virginia,West Virginia-Jackson,29211
54037,Jefferson,West Virginia,West Virginia-Jefferson,53498
54039,Kanawha,West Virginia,West Virginia-Kanawha,193063
54041,Lewis,West Virginia,West Virginia-Lewis,16372
54043,Lincoln,West Virginia,West Virginia-Lincoln,21720
54045,Logan,West Virginia,West Virginia-Logan,36743
54047,McDowell,West Virginia,West Virginia-McDowell,22113
54049,Marion,West Virginia,West Virginia-Marion,56418
54051,Marshall,West Virginia,West Virginia-Marshall,33107
54053,Mason,West Virginia,West Virginia-Mason,27324
54055,Mercer,West Virginia,West Virginia-Mercer,62264
54057,Mineral,West Virginia,West Virginia-Mineral,28212
54059,Mingo,West Virginia,West Virginia-Mingo,26839
54061,Monongalia,West Virginia,West Virginia-Monongalia,96189
54063,Monroe,West Virginia,West Virginia-Monroe,13502
54065,Morgan,West Virginia,West Virginia-Morgan,17541
54067,Nicholas,West Virginia,West Virginia-Nicholas,26233
54069,Ohio,West Virginia,West Virginia-Ohio,44443
54071,Pendleton,West Virginia,West Virginia-Pendleton,7695
54073,Pleasants,West Virginia,West Virginia-Pleasants,7605
54075,Pocahontas,West Virginia,West Virginia-Pocahontas,8719
54077,Preston,West Virginia,West Virginia-Preston,33520
54079,Putnam,West Virginia,West Virginia-Putnam,55486
54081,Raleigh,West Virginia,West Virginia-Raleigh,78859
54083,Randolph,West Virginia,West Virginia-Randolph,29405
54085,Ritchie,West Virginia,West Virginia-Ritchie,10449
54087,Roane,West Virginia,West Virginia-Roane,14926
54089,Summers,West Virginia,West Virginia-Summers,13927
54091,Taylor,West Virginia,West Virginia-Taylor,16895
54093,Tucker,West Virginia,West Virginia-Tucker,7141
54095,Tyler,West Virginia,West Virginia-Tyler,9208
54097,Upshur,West Virginia,West Virginia-Upshur,24254
54099,Wayne,West Virginia,West Virginia-Wayne,42481
54101,Webster,West Virginia,West Virginia-Webster,9154
54103,Wetzel,West Virginia,West Virginia-Wetzel,16583
54105,Wirt,West Virginia,West Virginia-Wirt,5717
54107,Wood,West Virginia,West Virginia-Wood,86956
54109,Wyoming,West Virginia,West Virginia-Wyoming,23796
55001,Adams,Wisconsin,Wisconsin-Adams,20875
55003,Ashland,Wisconsin,Wisconsin-Ashland,16157
55005,Barron,Wisconsin,Wisconsin-Barron,45870
55007,Bayfield,Wisconsin,Wisconsin-Bayfield,15014
55009,Brown,Wisconsin,Wisconsin-Brown,248007
55011,Buffalo,Wisconsin,Wisconsin-Buffalo,13587
55013,Burnett,Wisconsin,Wisconsin-Burnett,15457
55015,Calumet,Wisconsin,Wisconsin-Calumet,48971
55017,Chippewa,Wisconsin,Wisconsin-Chippewa,62415
55019,Clark,Wisconsin,Wisconsin-Clark,34690
55021,Columbia,Wisconsin,Wisconsin-Columbia,56833
55023,Crawford,Wisconsin,Wisconsin-Crawford,16644
55025,Dane,Wisconsin,Wisconsin-Dane,488073
55027,Dodge,Wisconsin,Wisconsin-Dodge,88759
55029,Door,Wisconsin,Wisconsin-Door,27785
55031,Douglas,Wisconsin,Wisconsin-Douglas,44159
55033,Dunn,Wisconsin,Wisconsin-Dunn,43857
55035,Eau Claire,Wisconsin,Wisconsin-Eau Claire,98736
55037,Florence,Wisconsin,Wisconsin-Florence,4423
55039,Fond du Lac,Wisconsin,Wisconsin-Fond du Lac,101633
55041,Forest,Wisconsin,Wisconsin-Forest,9304
55043,Grant,Wisconsin,Wisconsin-Grant,51208
55045,Green,Wisconsin,Wisconsin-Green,36842
55047,Green Lake,Wisconsin,Wisconsin-Green Lake,19051
55049,Iowa,Wisconsin,Wisconsin-Iowa,23687
55051,Iron,Wisconsin,Wisconsin-Iron,5916
55053,Jackson,Wisconsin,Wisconsin-Jackson,20449
55055,Jefferson,Wisconsin,Wisconsin-Jefferson,83686
55057,Juneau,Wisconsin,Wisconsin-Juneau,26664
55059,Kenosha,Wisconsin,Wisconsin-Kenosha,166426
55061,Kewaunee,Wisconsin,Wisconsin-Kewaunee,20574
55063,La Crosse,Wisconsin,Wisconsin-La Crosse,114638
55065,Lafayette,Wisconsin,Wisconsin-Lafayette,16836
55067,Langlade,Wisconsin,Wisconsin-Langlade,19977
55069,Lincoln,Wisconsin,Wisconsin-Lincoln,28743
55071,Manitowoc,Wisconsin,Wisconsin-Manitowoc,81442
55073,Marathon,Wisconsin,Wisconsin-Marathon,134063
55075,Marinette,Wisconsin,Wisconsin-Marinette,41749
55077,Marquette,Wisconsin,Wisconsin-Marquette,15404
55078,Menominee,Wisconsin,Wisconsin-Menominee,4232
55079,Milwaukee,Wisconsin,Wisconsin-Milwaukee,947735
55081,Monroe,Wisconsin,Wisconsin-Monroe,44673
55083,Oconto,Wisconsin,Wisconsin-Oconto,37660
55085,Oneida,Wisconsin,Wisconsin-Oneida,35998
55087,Outagamie,Wisconsin,Wisconsin-Outagamie,176695
55089,Ozaukee,Wisconsin,Wisconsin-Ozaukee,86395
55091,Pepin,Wisconsin,Wisconsin-Pepin,7469
55093,Pierce,Wisconsin,Wisconsin-Pierce,41019
55095,Polk,Wisconsin,Wisconsin-Polk,44205
55097,Portage,Wisconsin,Wisconsin-Portage,70019
55099,Price,Wisconsin,Wisconsin-Price,14159
55101,Racine,Wisconsin,Wisconsin-Racine,195408
55103,Richland,Wisconsin,Wisconsin-Richland,18021
55105,Rock,Wisconsin,Wisconsin-Rock,160331
55107,Rusk,Wisconsin,Wisconsin-Rusk,14755
55109,St. Croix,Wisconsin,Wisconsin-St. Croix,84345
55111,Sauk,Wisconsin,Wisconsin-Sauk,61976
55113,Sawyer,Wisconsin,Wisconsin-Sawyer,16557
55115,Shawano,Wisconsin,Wisconsin-Shawano,41949
55117,Sheboygan,Wisconsin,Wisconsin-Sheboygan,115507
55119,Taylor,Wisconsin,Wisconsin-Taylor,20689
55121,Trempealeau,Wisconsin,Wisconsin-Trempealeau,28816
55123,Vernon,Wisconsin,Wisconsin-Vernon,29773
55125,Vilas,Wisconsin,Wisconsin-Vilas,21430
55127,Walworth,Wisconsin,Wisconsin-Walworth,102228
55129,Washburn,Wisconsin,Wisconsin-Washburn,15911
55131,Washington,Wisconsin,Wisconsin-Washington,131887
55133,Waukesha,Wisconsin,Wisconsin-Waukesha,389891
55135,Waupaca,Wisconsin,Wisconsin-Waupaca,52410
55137,Waushara,Wisconsin,Wisconsin-Waushara,24496
55139,Winnebago,Wisconsin,Wisconsin-Winnebago,166994
55141,Wood,Wisconsin,Wisconsin-Wood,74749
56001,Albany,Wyoming,Wyoming-Albany,36299
56003,Big Horn,Wyoming,Wyoming-Big Horn,11668
56005,Campbell,Wyoming,Wyoming-Campbell,46133
56007,Carbon,Wyoming,Wyoming-Carbon,15885
56009,Converse,Wyoming,Wyoming-Converse,13833
56011,Crook,Wyoming,Wyoming-Crook,7083
56013,Fremont,Wyoming,Wyoming-Fremont,40123
56015,Goshen,Wyoming,Wyoming-Goshen,13249
56017,Hot Springs,Wyoming,Wyoming-Hot Springs,4812
56019,Johnson,Wyoming,Wyoming-Johnson,8569
56021,Laramie,Wyoming,Wyoming-Laramie,91738
56023,Lincoln,Wyoming,Wyoming-Lincoln,18106
56025,Natrona,Wyoming,Wyoming-Natrona,75450
56027,Niobrara,Wyoming,Wyoming-Niobrara,2484
56029,Park,Wyoming,Wyoming-Park,28205
56031,Platte,Wyoming,Wyoming-Platte,8667
56033,Sheridan,Wyoming,Wyoming-Sheridan,29116
56035,Sublette,Wyoming,Wyoming-Sublette,10247
56037,Sweetwater,Wyoming,Wyoming-Sweetwater,43806
56039,Teton,Wyoming,Wyoming-Teton,21294
56041,Uinta,Wyoming,Wyoming-Uinta,21118
56043,Washakie,Wyoming,Wyoming-Washakie,8533
56045,Weston,Wyoming,Wyoming-Weston,7208
